TREATMENT,SUBJECT_NAME,APP_PACKAGE,RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",672709,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",699114,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",2760,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",2135,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1875,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1335834,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1302,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1198,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1094,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1771,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1154375,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1458,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",706198,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",625,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",682812,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",938,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",732188,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",1145885,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",726563,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,1,"TfprPrefetchingStrategy",886,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",3318281,0,0,3,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",605209,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",632552,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1614,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",866563,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1302,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",766094,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",861197,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1719,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",760782,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1563,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",884791,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",764427,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1354,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1051771,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",2135,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1771,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1510,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",953020,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1510,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",956250,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",761666,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1145,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1749114,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1042,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",683594,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",521,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",834479,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1041771,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1354,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1063281,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",758281,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,2,"TfprPrefetchingStrategy",1406,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",4676146,0,0,3,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",548646,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",642344,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1093,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1511979,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",989,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",841875,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1511,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",730678,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1354,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",741406,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",2031,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1440469,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",3477916,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1146,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1276094,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1875,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",990,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",936719,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1719,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1036615,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",677500,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1042,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",787552,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1875,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",799636,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1198,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1233854,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",742656,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",977187,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1946979,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,3,"TfprPrefetchingStrategy",1094,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",5634740,0,0,3,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",620833,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",661146,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",729,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",685625,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",729,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",742656,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",858021,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",1354,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",1260937,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",989,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",1248594,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",774479,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",1719,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",828698,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",937,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",2188,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",2084,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",883385,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",2135,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",972813,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",735052,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",834,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",729687,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",781,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",784948,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",1406,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",721146,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",677,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",789843,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",937,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",964896,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",771666,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,4,"TfprPrefetchingStrategy",1041,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",6759584,0,0,3,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",561302,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",605000,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",834,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1319636,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",625,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",738802,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1198,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",742291,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",787500,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",866146,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",743750,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",781,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1034479,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",4115,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",990,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1354,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1055677,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",851302,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",721407,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",910781,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1667552,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1042,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",754843,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",2031,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",729479,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1094,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1088698,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",880573,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,5,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1795677,0,0,3,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",559167,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",626510,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1146,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",581511,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1407,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",559010,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1614,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",878802,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1198,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",755677,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",989,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",975573,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",758333,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1022084,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1980,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",2292,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",897031,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1771,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1048698,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",699636,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1093,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",770000,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1094,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",756458,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1302,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1181406,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1042,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",774062,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1407,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1157031,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",752708,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,6,"TfprPrefetchingStrategy",1666,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",7789479,0,0,3,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",704427,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",850313,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",674896,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1302,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1267604,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",2552,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1069270,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1084739,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1458,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",981875,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1314844,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1027396,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",2344,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1089792,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1959531,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1000573,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1406,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",989844,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",2136,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1032292,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1406,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",972917,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1406,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1074323,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",1341562,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",2474167,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,7,"TfprPrefetchingStrategy",2552,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",2863386,0,0,3,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1341875,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",811563,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1041,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1132240,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1719,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1138385,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",2344,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1037812,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",920313,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",2343,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1178177,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1046979,1,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1459,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1463958,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1719,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",2240,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1328073,0,1,2,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",893282,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",992656,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1407,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",2058594,0,1,1,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1459,0,0,0,True
nappatfpr,Hillffair,appteam.nith.hillffair,8,"TfprPrefetchingStrategy",1062969,0,1,1,True
